order_creation_date,item_category,product_name,quantity,deal_price,platform
2026-06-22,Electronics,Fast Charging USB-C Cable,12,12.0,TikTok Shop
2026-06-22,Electronics,20W PD Wall Charger,4,25.0,TikTok Shop
2026-06-22,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-06-23,Accessories,Silicone iPhone Case,3,15.0,Shopee
2026-06-23,Accessories,Tempered Glass Screen Protector,7,8.0,Shopee
2026-06-23,Electronics,Fast Charging USB-C Cable,12,12.0,Shopee
2026-06-23,Electronics,20W PD Wall Charger,3,25.0,Shopee
2026-06-23,Electronics,Magnetic Wireless Power Bank,2,55.0,Shopee
2026-06-24,Accessories,Silicone iPhone Case,6,15.0,Shopee
2026-06-24,Accessories,Tempered Glass Screen Protector,19,8.0,Shopee
2026-06-24,Electronics,Fast Charging USB-C Cable,6,12.0,Shopee
2026-06-24,Electronics,20W PD Wall Charger,2,25.0,Shopee
2026-06-24,Electronics,Magnetic Wireless Power Bank,1,55.0,TikTok Shop
2026-06-25,Accessories,Silicone iPhone Case,24,14.25,Shopee
2026-06-25,Accessories,Tempered Glass Screen Protector,38,7.6,Shopee
2026-06-25,Electronics,Fast Charging USB-C Cable,12,11.4,Shopee
2026-06-25,Electronics,20W PD Wall Charger,6,23.75,TikTok Shop
2026-06-25,Electronics,Magnetic Wireless Power Bank,2,52.25,Shopee
2026-06-26,Accessories,Silicone iPhone Case,6,14.25,Shopee
2026-06-26,Accessories,Tempered Glass Screen Protector,18,7.6,TikTok Shop
2026-06-26,Electronics,Fast Charging USB-C Cable,18,11.4,Shopee
2026-06-26,Electronics,20W PD Wall Charger,12,23.75,TikTok Shop
2026-06-26,Electronics,Magnetic Wireless Power Bank,4,52.25,TikTok Shop
2026-06-27,Accessories,Silicone iPhone Case,36,14.25,TikTok Shop
2026-06-27,Accessories,Tempered Glass Screen Protector,48,7.6,Shopee
2026-06-27,Electronics,Fast Charging USB-C Cable,44,11.4,Shopee
2026-06-27,Electronics,20W PD Wall Charger,6,23.75,Shopee
2026-06-27,Electronics,Magnetic Wireless Power Bank,6,52.25,TikTok Shop
2026-06-28,Accessories,Silicone iPhone Case,8,14.25,Shopee
2026-06-28,Accessories,Tempered Glass Screen Protector,18,7.6,Shopee
2026-06-28,Electronics,Fast Charging USB-C Cable,42,11.4,TikTok Shop
2026-06-28,Electronics,20W PD Wall Charger,12,23.75,Shopee
2026-06-29,Accessories,Silicone iPhone Case,10,15.0,Shopee
2026-06-29,Accessories,Tempered Glass Screen Protector,9,8.0,Shopee
2026-06-29,Electronics,Fast Charging USB-C Cable,5,12.0,Shopee
2026-06-29,Electronics,20W PD Wall Charger,2,25.0,TikTok Shop
2026-06-29,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-06-30,Accessories,Silicone iPhone Case,8,15.0,Shopee
2026-06-30,Accessories,Tempered Glass Screen Protector,20,8.0,TikTok Shop
2026-06-30,Electronics,Fast Charging USB-C Cable,12,12.0,Shopee
2026-06-30,Electronics,20W PD Wall Charger,3,25.0,TikTok Shop
2026-06-30,Electronics,Magnetic Wireless Power Bank,1,55.0,Shopee
2026-07-01,Accessories,Silicone iPhone Case,5,15.0,TikTok Shop
2026-07-01,Accessories,Tempered Glass Screen Protector,11,8.0,Shopee
2026-07-01,Electronics,Fast Charging USB-C Cable,13,12.0,Shopee
2026-07-01,Electronics,20W PD Wall Charger,8,25.0,Shopee
2026-07-02,Accessories,Silicone iPhone Case,6,15.0,TikTok Shop
2026-07-02,Accessories,Tempered Glass Screen Protector,17,8.0,TikTok Shop
2026-07-02,Electronics,Fast Charging USB-C Cable,10,12.0,Shopee
2026-07-02,Electronics,20W PD Wall Charger,7,25.0,Shopee
2026-07-02,Electronics,Magnetic Wireless Power Bank,2,55.0,Shopee
2026-07-03,Accessories,Silicone iPhone Case,11,15.0,Shopee
2026-07-03,Accessories,Tempered Glass Screen Protector,10,8.0,Shopee
2026-07-03,Electronics,Fast Charging USB-C Cable,5,12.0,TikTok Shop
2026-07-03,Electronics,20W PD Wall Charger,4,25.0,Shopee
2026-07-03,Electronics,Magnetic Wireless Power Bank,2,55.0,Shopee
2026-07-04,Accessories,Silicone iPhone Case,15,15.0,Shopee
2026-07-04,Accessories,Tempered Glass Screen Protector,10,8.0,Shopee
2026-07-04,Electronics,Fast Charging USB-C Cable,15,12.0,Shopee
2026-07-04,Electronics,20W PD Wall Charger,10,25.0,Shopee
2026-07-05,Accessories,Silicone iPhone Case,7,15.0,Shopee
2026-07-05,Accessories,Tempered Glass Screen Protector,12,8.0,Shopee
2026-07-05,Electronics,Fast Charging USB-C Cable,7,12.0,Shopee
2026-07-05,Electronics,20W PD Wall Charger,3,25.0,Shopee
2026-07-05,Electronics,Magnetic Wireless Power Bank,1,55.0,TikTok Shop
2026-07-06,Accessories,Silicone iPhone Case,10,15.0,Shopee
2026-07-06,Accessories,Tempered Glass Screen Protector,19,8.0,Shopee
2026-07-06,Electronics,Fast Charging USB-C Cable,14,12.0,Shopee
2026-07-06,Electronics,20W PD Wall Charger,2,25.0,TikTok Shop
2026-07-06,Electronics,Magnetic Wireless Power Bank,1,55.0,TikTok Shop
2026-07-07,Accessories,Silicone iPhone Case,10,12.75,TikTok Shop
2026-07-07,Accessories,Tempered Glass Screen Protector,21,6.8,TikTok Shop
2026-07-07,Electronics,Fast Charging USB-C Cable,21,10.2,Shopee
2026-07-07,Electronics,20W PD Wall Charger,21,21.25,Shopee
2026-07-07,Electronics,Magnetic Wireless Power Bank,7,46.75,Shopee
2026-07-08,Accessories,Silicone iPhone Case,5,15.0,TikTok Shop
2026-07-08,Accessories,Tempered Glass Screen Protector,18,8.0,Shopee
2026-07-08,Electronics,Fast Charging USB-C Cable,15,12.0,Shopee
2026-07-08,Electronics,20W PD Wall Charger,4,25.0,TikTok Shop
2026-07-08,Electronics,Magnetic Wireless Power Bank,3,55.0,Shopee
2026-07-09,Accessories,Silicone iPhone Case,4,15.0,TikTok Shop
2026-07-09,Accessories,Tempered Glass Screen Protector,6,8.0,Shopee
2026-07-09,Electronics,Fast Charging USB-C Cable,11,12.0,TikTok Shop
2026-07-09,Electronics,20W PD Wall Charger,3,25.0,Shopee
2026-07-09,Electronics,Magnetic Wireless Power Bank,3,55.0,TikTok Shop
2026-07-10,Accessories,Silicone iPhone Case,10,15.0,TikTok Shop
2026-07-10,Accessories,Tempered Glass Screen Protector,13,8.0,Shopee
2026-07-10,Electronics,Fast Charging USB-C Cable,8,12.0,TikTok Shop
2026-07-10,Electronics,20W PD Wall Charger,5,25.0,Shopee
