Date,Product Name,Category,Quantity,Price,Platform
2026-06-01,Slip-on Sandals,Footwear,39,32.86,Instagram
2026-06-01,Silk Hijab,Apparel,21,33.16,Shopee
2026-06-01,Crossbody Bag,Accessories,24,70.23,TikTok Shop
2026-06-01,Baju Melayu Set,Apparel,5,86.58,TikTok Shop
2026-06-01,Printed Blouse,Apparel,17,30.58,Shopee
2026-06-01,Silk Hijab,Apparel,33,33.93,TikTok Shop
2026-06-01,Tote Bag,Accessories,28,31.01,TikTok Shop
2026-06-01,Printed Blouse,Apparel,35,32.19,Instagram
2026-06-01,Baju Melayu Set,Apparel,6,88.05,Shopee
2026-06-01,Tote Bag,Accessories,10,30.18,Shopee
2026-06-01,Heeled Wedges,Footwear,41,69.32,TikTok Shop
2026-06-01,Wireless Earbuds Pro,Electronics,42,86.83,Instagram
2026-06-01,Heeled Wedges,Footwear,16,65.79,Instagram
2026-06-01,Printed Blouse,Apparel,8,31.77,TikTok Shop
2026-06-02,Batik Shirt,Apparel,43,56.2,Instagram
2026-06-02,Printed Blouse,Apparel,9,33.01,Shopee
2026-06-02,Baju Melayu Set,Apparel,23,89.12,TikTok Shop
2026-06-02,Batik Shirt,Apparel,24,53.13,Shopee
2026-06-02,Batik Shirt,Apparel,8,56.36,Instagram
2026-06-02,Silk Hijab,Apparel,28,33.86,Shopee
2026-06-02,Printed Blouse,Apparel,37,32.64,Shopee
2026-06-02,Slip-on Sandals,Footwear,33,34.3,TikTok Shop
2026-06-02,Slip-on Sandals,Footwear,11,34.34,TikTok Shop
2026-06-02,Batik Shirt,Apparel,37,55.87,Shopee
2026-06-02,Printed Blouse,Apparel,33,29.51,Shopee
2026-06-02,Silk Hijab,Apparel,3,34.86,Shopee
2026-06-02,Heeled Wedges,Footwear,12,70.16,Shopee
2026-06-02,Silk Hijab,Apparel,42,34.6,TikTok Shop
2026-06-02,Canvas Sneakers,Footwear,27,51.08,Shopee
2026-06-02,Canvas Sneakers,Footwear,5,49.36,Shopee
2026-06-02,Printed Blouse,Apparel,44,34.01,TikTok Shop
2026-06-02,Baju Melayu Set,Apparel,34,91.41,Shopee
2026-06-02,Heeled Wedges,Footwear,30,69.83,Shopee
2026-06-02,Batik Shirt,Apparel,6,55.27,Shopee
2026-06-02,Silk Hijab,Apparel,13,33.96,Shopee
2026-06-03,Crossbody Bag,Accessories,30,69.34,Shopee
2026-06-03,Slip-on Sandals,Footwear,35,36.3,Shopee
2026-06-03,Casual Kurung,Apparel,1,77.16,Shopee
2026-06-03,Silk Hijab,Apparel,35,34.23,Shopee
2026-06-03,Silk Hijab,Apparel,1,36.29,Shopee
2026-06-03,Heeled Wedges,Footwear,20,66.02,Instagram
2026-06-03,Tote Bag,Accessories,27,29.96,Shopee
2026-06-03,Silk Hijab,Apparel,18,32.97,Shopee
2026-06-03,Casual Kurung,Apparel,27,76.0,TikTok Shop
2026-06-03,Canvas Sneakers,Footwear,6,49.4,TikTok Shop
2026-06-03,Tote Bag,Accessories,41,31.6,Shopee
2026-06-03,Printed Blouse,Apparel,37,29.81,TikTok Shop
2026-06-03,Wireless Earbuds Pro,Electronics,16,87.96,Shopee
2026-06-03,Canvas Sneakers,Footwear,45,50.66,TikTok Shop
2026-06-03,Canvas Sneakers,Footwear,29,47.86,Shopee
2026-06-03,Printed Blouse,Apparel,9,33.4,Shopee
2026-06-03,Crossbody Bag,Accessories,10,68.03,Shopee
2026-06-03,Slip-on Sandals,Footwear,21,34.53,TikTok Shop
2026-06-03,Tote Bag,Accessories,14,29.76,Shopee
2026-06-03,Slip-on Sandals,Footwear,8,32.95,Shopee
2026-06-03,Wireless Earbuds Pro,Electronics,45,89.52,Shopee
2026-06-03,Casual Kurung,Apparel,10,72.96,Shopee
2026-06-03,Casual Kurung,Apparel,26,75.07,Shopee
2026-06-03,Wireless Earbuds Pro,Electronics,17,90.6,Shopee
2026-06-03,Baju Melayu Set,Apparel,26,90.77,Shopee
2026-06-03,Tote Bag,Accessories,36,28.75,Instagram
2026-06-03,Slip-on Sandals,Footwear,9,33.11,Shopee
2026-06-03,Silk Hijab,Apparel,9,33.49,Shopee
2026-06-03,Heeled Wedges,Footwear,44,68.65,Shopee
2026-06-04,Crossbody Bag,Accessories,17,72.09,TikTok Shop
2026-06-04,Printed Blouse,Apparel,5,30.49,Shopee
2026-06-04,Wireless Earbuds Pro,Electronics,9,86.96,TikTok Shop
2026-06-04,Canvas Sneakers,Footwear,3,51.21,Shopee
2026-06-04,Silk Hijab,Apparel,37,34.67,Shopee
2026-06-04,Heeled Wedges,Footwear,2,67.41,TikTok Shop
2026-06-04,Heeled Wedges,Footwear,23,66.57,Shopee
2026-06-04,Baju Melayu Set,Apparel,18,88.73,Shopee
2026-06-04,Baju Melayu Set,Apparel,40,89.6,Shopee
2026-06-04,Casual Kurung,Apparel,19,74.99,Instagram
2026-06-04,Tote Bag,Accessories,4,27.94,TikTok Shop
2026-06-04,Heeled Wedges,Footwear,27,66.5,Shopee
2026-06-04,Tote Bag,Accessories,41,32.47,Shopee
2026-06-04,Tote Bag,Accessories,25,31.41,Shopee
2026-06-04,Canvas Sneakers,Footwear,35,50.41,TikTok Shop
2026-06-04,Canvas Sneakers,Footwear,33,48.11,TikTok Shop
2026-06-04,Batik Shirt,Apparel,2,54.09,Shopee
2026-06-04,Casual Kurung,Apparel,18,72.79,Shopee
2026-06-04,Slip-on Sandals,Footwear,23,36.33,TikTok Shop
2026-06-04,Casual Kurung,Apparel,7,73.74,Shopee
2026-06-04,Casual Kurung,Apparel,35,76.58,Shopee
2026-06-04,Silk Hijab,Apparel,37,36.73,Shopee
2026-06-05,Canvas Sneakers,Footwear,12,47.68,Shopee
2026-06-05,Canvas Sneakers,Footwear,45,48.29,Instagram
2026-06-05,Crossbody Bag,Accessories,45,69.26,Shopee
2026-06-05,Crossbody Bag,Accessories,10,70.32,TikTok Shop
2026-06-05,Casual Kurung,Apparel,35,74.05,TikTok Shop
2026-06-05,Slip-on Sandals,Footwear,6,32.78,Shopee
2026-06-05,Crossbody Bag,Accessories,2,70.13,Shopee
2026-06-05,Silk Hijab,Apparel,40,33.51,Shopee
2026-06-05,Baju Melayu Set,Apparel,12,91.09,Shopee
2026-06-05,Canvas Sneakers,Footwear,2,47.24,Shopee
2026-06-05,Baju Melayu Set,Apparel,34,90.8,Shopee
2026-06-05,Printed Blouse,Apparel,43,31.48,Shopee
2026-06-05,Printed Blouse,Apparel,20,31.11,Shopee
2026-06-05,Baju Melayu Set,Apparel,28,90.46,Instagram
2026-06-05,Slip-on Sandals,Footwear,21,33.37,Instagram
2026-06-05,Tote Bag,Accessories,40,31.43,Instagram
2026-06-05,Casual Kurung,Apparel,38,76.57,Instagram
2026-06-05,Heeled Wedges,Footwear,45,66.97,Shopee
2026-06-05,Baju Melayu Set,Apparel,1,91.24,Instagram
2026-06-05,Crossbody Bag,Accessories,37,67.66,TikTok Shop
2026-06-05,Crossbody Bag,Accessories,40,68.6,Shopee
2026-06-05,Crossbody Bag,Accessories,32,68.2,Shopee
2026-06-05,Printed Blouse,Apparel,23,34.41,Shopee
2026-06-05,Baju Melayu Set,Apparel,6,90.61,Instagram
2026-06-05,Wireless Earbuds Pro,Electronics,22,88.73,Instagram
2026-06-05,Batik Shirt,Apparel,16,55.97,Shopee
2026-06-05,Canvas Sneakers,Footwear,7,50.1,Shopee
2026-06-05,Silk Hijab,Apparel,29,36.16,TikTok Shop
2026-06-05,Baju Melayu Set,Apparel,32,90.91,TikTok Shop
2026-06-05,Canvas Sneakers,Footwear,25,47.01,TikTok Shop
2026-06-05,Slip-on Sandals,Footwear,42,36.29,TikTok Shop
2026-06-05,Casual Kurung,Apparel,29,72.87,Shopee
2026-06-06,Batik Shirt,Apparel,21,53.81,Shopee
2026-06-06,Printed Blouse,Apparel,22,30.35,Shopee
2026-06-06,Heeled Wedges,Footwear,5,68.24,Shopee
2026-06-06,Printed Blouse,Apparel,39,34.43,Shopee
2026-06-06,Slip-on Sandals,Footwear,2,34.66,Instagram
2026-06-06,Wireless Earbuds Pro,Electronics,39,90.95,Shopee
2026-06-06,Baju Melayu Set,Apparel,7,88.16,Shopee
2026-06-06,Casual Kurung,Apparel,45,75.27,TikTok Shop
2026-06-06,Tote Bag,Accessories,43,28.91,Shopee
2026-06-06,Casual Kurung,Apparel,4,74.46,Shopee
2026-06-06,Tote Bag,Accessories,10,27.77,TikTok Shop
2026-06-06,Silk Hijab,Apparel,6,33.97,TikTok Shop
2026-06-06,Wireless Earbuds Pro,Electronics,39,88.9,Instagram
2026-06-06,Printed Blouse,Apparel,14,30.35,Shopee
2026-06-06,Batik Shirt,Apparel,31,56.72,Shopee
2026-06-06,Batik Shirt,Apparel,31,54.95,TikTok Shop
2026-06-06,Wireless Earbuds Pro,Electronics,6,89.71,Shopee
2026-06-06,Heeled Wedges,Footwear,24,69.93,Shopee
2026-06-06,Canvas Sneakers,Footwear,29,46.72,Shopee
2026-06-06,Slip-on Sandals,Footwear,17,33.63,TikTok Shop
2026-06-06,Batik Shirt,Apparel,4,53.26,TikTok Shop
2026-06-07,Printed Blouse,Apparel,23,33.54,Instagram
2026-06-07,Heeled Wedges,Footwear,15,68.27,TikTok Shop
2026-06-07,Heeled Wedges,Footwear,27,70.33,TikTok Shop
2026-06-07,Wireless Earbuds Pro,Electronics,37,90.91,TikTok Shop
2026-06-07,Slip-on Sandals,Footwear,6,34.47,Shopee
2026-06-07,Silk Hijab,Apparel,37,37.0,TikTok Shop
2026-06-07,Crossbody Bag,Accessories,40,68.24,Instagram
2026-06-07,Slip-on Sandals,Footwear,11,37.36,Shopee
2026-06-07,Casual Kurung,Apparel,3,74.62,Shopee
2026-06-07,Wireless Earbuds Pro,Electronics,13,91.49,TikTok Shop
2026-06-07,Wireless Earbuds Pro,Electronics,39,87.79,Shopee
2026-06-07,Printed Blouse,Apparel,25,32.28,Shopee
2026-06-07,Tote Bag,Accessories,18,30.1,Shopee
2026-06-07,Silk Hijab,Apparel,40,35.44,Instagram
2026-06-07,Heeled Wedges,Footwear,27,66.25,Shopee
2026-06-07,Crossbody Bag,Accessories,38,71.29,TikTok Shop
2026-06-07,Printed Blouse,Apparel,37,33.4,Shopee
2026-06-07,Batik Shirt,Apparel,23,56.89,TikTok Shop
2026-06-07,Batik Shirt,Apparel,42,54.93,TikTok Shop
2026-06-07,Crossbody Bag,Accessories,3,68.36,TikTok Shop
2026-06-07,Heeled Wedges,Footwear,40,68.54,Shopee
2026-06-07,Heeled Wedges,Footwear,26,69.95,Shopee
2026-06-07,Canvas Sneakers,Footwear,16,46.75,Instagram
2026-06-08,Batik Shirt,Apparel,2,54.19,Shopee
2026-06-08,Batik Shirt,Apparel,18,56.71,Shopee
2026-06-08,Wireless Earbuds Pro,Electronics,15,87.17,Shopee
2026-06-08,Slip-on Sandals,Footwear,18,36.14,Shopee
2026-06-08,Crossbody Bag,Accessories,6,68.44,Instagram
2026-06-08,Casual Kurung,Apparel,32,76.3,TikTok Shop
2026-06-08,Canvas Sneakers,Footwear,33,50.46,Shopee
2026-06-08,Printed Blouse,Apparel,33,31.52,Shopee
2026-06-08,Tote Bag,Accessories,2,28.37,TikTok Shop
2026-06-08,Casual Kurung,Apparel,16,72.67,Shopee
2026-06-08,Silk Hijab,Apparel,13,33.87,Shopee
2026-06-08,Slip-on Sandals,Footwear,26,35.68,TikTok Shop
2026-06-08,Printed Blouse,Apparel,2,30.71,Instagram
2026-06-08,Slip-on Sandals,Footwear,29,33.39,TikTok Shop
2026-06-08,Slip-on Sandals,Footwear,36,34.25,TikTok Shop
2026-06-08,Baju Melayu Set,Apparel,45,86.95,Shopee
2026-06-08,Silk Hijab,Apparel,4,33.31,TikTok Shop
2026-06-08,Crossbody Bag,Accessories,15,70.74,Shopee
2026-06-08,Wireless Earbuds Pro,Electronics,18,89.76,Shopee
2026-06-08,Tote Bag,Accessories,44,27.54,Shopee
2026-06-08,Baju Melayu Set,Apparel,12,89.51,Instagram
2026-06-08,Silk Hijab,Apparel,17,35.54,Shopee
2026-06-08,Batik Shirt,Apparel,42,53.88,Instagram
2026-06-08,Heeled Wedges,Footwear,30,66.76,Shopee
2026-06-08,Slip-on Sandals,Footwear,44,35.1,Shopee
2026-06-08,Crossbody Bag,Accessories,38,68.01,TikTok Shop
2026-06-08,Tote Bag,Accessories,24,30.31,Instagram
2026-06-08,Crossbody Bag,Accessories,19,68.99,TikTok Shop
2026-06-08,Printed Blouse,Apparel,5,31.18,TikTok Shop
2026-06-08,Batik Shirt,Apparel,21,56.81,Instagram
2026-06-08,Batik Shirt,Apparel,42,53.99,Instagram
2026-06-08,Baju Melayu Set,Apparel,16,91.0,TikTok Shop
2026-06-08,Crossbody Bag,Accessories,43,69.1,TikTok Shop
2026-06-08,Baju Melayu Set,Apparel,2,89.78,Instagram
2026-06-08,Batik Shirt,Apparel,27,54.52,Shopee
2026-06-09,Crossbody Bag,Accessories,37,71.58,Instagram
2026-06-09,Canvas Sneakers,Footwear,15,49.93,Instagram
2026-06-09,Wireless Earbuds Pro,Electronics,43,88.29,TikTok Shop
2026-06-09,Batik Shirt,Apparel,43,56.88,Shopee
2026-06-09,Baju Melayu Set,Apparel,7,88.85,Shopee
2026-06-09,Batik Shirt,Apparel,36,56.31,Instagram
2026-06-09,Baju Melayu Set,Apparel,22,89.77,Instagram
2026-06-09,Casual Kurung,Apparel,15,76.22,Shopee
2026-06-09,Batik Shirt,Apparel,22,54.36,TikTok Shop
2026-06-09,Crossbody Bag,Accessories,30,71.76,Shopee
2026-06-09,Slip-on Sandals,Footwear,41,35.42,Shopee
2026-06-09,Crossbody Bag,Accessories,31,71.95,Shopee
2026-06-09,Tote Bag,Accessories,44,29.41,Shopee
2026-06-09,Batik Shirt,Apparel,4,56.85,TikTok Shop
2026-06-09,Baju Melayu Set,Apparel,13,88.21,Shopee
2026-06-09,Crossbody Bag,Accessories,10,69.08,TikTok Shop
2026-06-09,Baju Melayu Set,Apparel,32,88.16,Shopee
2026-06-09,Baju Melayu Set,Apparel,41,86.79,Shopee
2026-06-09,Slip-on Sandals,Footwear,14,36.31,Shopee
2026-06-09,Baju Melayu Set,Apparel,11,88.95,TikTok Shop
2026-06-09,Printed Blouse,Apparel,40,31.67,Shopee
2026-06-10,Heeled Wedges,Footwear,31,67.42,TikTok Shop
2026-06-10,Silk Hijab,Apparel,13,36.15,TikTok Shop
2026-06-10,Silk Hijab,Apparel,34,33.45,Shopee
2026-06-10,Wireless Earbuds Pro,Electronics,41,90.17,Shopee
2026-06-10,Casual Kurung,Apparel,23,74.06,Instagram
2026-06-10,Printed Blouse,Apparel,33,32.44,TikTok Shop
2026-06-10,Baju Melayu Set,Apparel,3,87.99,Shopee
2026-06-10,Batik Shirt,Apparel,34,55.48,TikTok Shop
2026-06-10,Canvas Sneakers,Footwear,44,51.48,TikTok Shop
2026-06-10,Canvas Sneakers,Footwear,23,50.25,TikTok Shop
2026-06-10,Baju Melayu Set,Apparel,2,87.64,TikTok Shop
2026-06-10,Baju Melayu Set,Apparel,2,89.45,Shopee
2026-06-10,Baju Melayu Set,Apparel,24,90.06,Shopee
2026-06-10,Silk Hijab,Apparel,41,33.78,TikTok Shop
2026-06-10,Tote Bag,Accessories,4,30.47,TikTok Shop
2026-06-10,Silk Hijab,Apparel,7,35.77,Instagram
2026-06-10,Silk Hijab,Apparel,45,33.08,Shopee
2026-06-10,Slip-on Sandals,Footwear,8,35.24,TikTok Shop
2026-06-10,Slip-on Sandals,Footwear,10,33.53,Instagram
2026-06-10,Wireless Earbuds Pro,Electronics,1,88.01,Instagram
2026-06-10,Wireless Earbuds Pro,Electronics,43,89.1,Shopee
2026-06-10,Crossbody Bag,Accessories,45,68.19,TikTok Shop
2026-06-10,Printed Blouse,Apparel,40,30.09,TikTok Shop
2026-06-10,Printed Blouse,Apparel,32,30.49,Shopee
2026-06-10,Casual Kurung,Apparel,34,77.37,Shopee
2026-06-10,Canvas Sneakers,Footwear,27,47.98,Instagram
2026-06-10,Silk Hijab,Apparel,32,37.05,TikTok Shop
2026-06-10,Slip-on Sandals,Footwear,16,32.51,Shopee
2026-06-10,Wireless Earbuds Pro,Electronics,8,90.68,Shopee
2026-06-10,Wireless Earbuds Pro,Electronics,10,91.25,TikTok Shop
2026-06-10,Tote Bag,Accessories,7,32.02,Shopee
2026-06-10,Wireless Earbuds Pro,Electronics,30,91.44,Shopee
2026-06-10,Batik Shirt,Apparel,30,52.75,Shopee
2026-06-11,Silk Hijab,Apparel,24,36.51,Shopee
2026-06-11,Canvas Sneakers,Footwear,8,46.97,TikTok Shop
2026-06-11,Silk Hijab,Apparel,9,35.82,Shopee
2026-06-11,Baju Melayu Set,Apparel,23,90.97,Shopee
2026-06-11,Crossbody Bag,Accessories,6,69.36,Shopee
2026-06-11,Canvas Sneakers,Footwear,8,48.5,Shopee
2026-06-11,Slip-on Sandals,Footwear,25,35.95,Shopee
2026-06-11,Slip-on Sandals,Footwear,42,36.93,TikTok Shop
2026-06-11,Baju Melayu Set,Apparel,9,89.98,Shopee
2026-06-11,Silk Hijab,Apparel,7,34.58,Shopee
2026-06-11,Crossbody Bag,Accessories,37,70.89,TikTok Shop
2026-06-11,Baju Melayu Set,Apparel,25,90.4,TikTok Shop
2026-06-11,Crossbody Bag,Accessories,44,71.9,Shopee
2026-06-11,Baju Melayu Set,Apparel,32,87.06,TikTok Shop
2026-06-11,Heeled Wedges,Footwear,3,65.82,TikTok Shop
2026-06-11,Wireless Earbuds Pro,Electronics,1,90.02,Shopee
2026-06-11,Wireless Earbuds Pro,Electronics,37,90.12,TikTok Shop
2026-06-11,Casual Kurung,Apparel,22,75.1,Instagram
2026-06-11,Crossbody Bag,Accessories,28,70.81,Shopee
2026-06-11,Casual Kurung,Apparel,23,75.82,TikTok Shop
2026-06-11,Wireless Earbuds Pro,Electronics,10,90.7,TikTok Shop
2026-06-11,Tote Bag,Accessories,4,27.56,TikTok Shop
2026-06-11,Baju Melayu Set,Apparel,31,90.76,TikTok Shop
2026-06-11,Baju Melayu Set,Apparel,32,88.1,Shopee
2026-06-11,Canvas Sneakers,Footwear,4,49.03,Shopee
2026-06-12,Heeled Wedges,Footwear,6,67.8,Shopee
2026-06-12,Crossbody Bag,Accessories,6,71.78,TikTok Shop
2026-06-12,Slip-on Sandals,Footwear,8,37.4,Shopee
2026-06-12,Wireless Earbuds Pro,Electronics,7,88.52,Shopee
2026-06-12,Silk Hijab,Apparel,36,32.5,TikTok Shop
2026-06-12,Printed Blouse,Apparel,40,32.69,TikTok Shop
2026-06-12,Tote Bag,Accessories,14,30.77,TikTok Shop
2026-06-12,Slip-on Sandals,Footwear,24,36.63,Shopee
2026-06-12,Casual Kurung,Apparel,22,75.3,TikTok Shop
2026-06-12,Crossbody Bag,Accessories,31,71.08,TikTok Shop
2026-06-12,Canvas Sneakers,Footwear,29,47.07,Instagram
2026-06-12,Wireless Earbuds Pro,Electronics,1,88.21,Shopee
2026-06-12,Wireless Earbuds Pro,Electronics,36,89.11,Shopee
2026-06-12,Printed Blouse,Apparel,11,31.96,Shopee
2026-06-12,Heeled Wedges,Footwear,17,68.55,Shopee
2026-06-12,Casual Kurung,Apparel,26,73.58,Shopee
2026-06-12,Casual Kurung,Apparel,22,73.04,Instagram
2026-06-12,Heeled Wedges,Footwear,41,69.69,Shopee
2026-06-12,Crossbody Bag,Accessories,29,69.79,Shopee
2026-06-12,Crossbody Bag,Accessories,9,72.32,TikTok Shop
2026-06-12,Silk Hijab,Apparel,4,35.27,TikTok Shop
2026-06-12,Heeled Wedges,Footwear,31,70.12,TikTok Shop
2026-06-12,Baju Melayu Set,Apparel,38,87.37,Instagram
2026-06-12,Baju Melayu Set,Apparel,25,89.79,Shopee
2026-06-12,Crossbody Bag,Accessories,33,71.91,Shopee
2026-06-12,Heeled Wedges,Footwear,45,69.31,TikTok Shop
2026-06-12,Batik Shirt,Apparel,22,57.35,TikTok Shop
2026-06-12,Slip-on Sandals,Footwear,9,34.56,Shopee
2026-06-12,Tote Bag,Accessories,45,30.24,Shopee
2026-06-12,Canvas Sneakers,Footwear,36,49.66,Instagram
2026-06-12,Casual Kurung,Apparel,40,76.07,Shopee
2026-06-12,Wireless Earbuds Pro,Electronics,44,87.16,Shopee
2026-06-13,Tote Bag,Accessories,45,30.68,TikTok Shop
2026-06-13,Printed Blouse,Apparel,36,31.9,Shopee
2026-06-13,Crossbody Bag,Accessories,27,70.87,Instagram
2026-06-13,Tote Bag,Accessories,28,31.54,Shopee
2026-06-13,Tote Bag,Accessories,2,29.4,Shopee
2026-06-13,Silk Hijab,Apparel,4,33.5,Instagram
2026-06-13,Baju Melayu Set,Apparel,44,87.75,Shopee
2026-06-13,Silk Hijab,Apparel,19,33.52,Instagram
2026-06-13,Tote Bag,Accessories,23,31.57,Shopee
2026-06-13,Printed Blouse,Apparel,44,33.2,TikTok Shop
2026-06-13,Casual Kurung,Apparel,42,75.31,Instagram
2026-06-13,Casual Kurung,Apparel,45,73.94,TikTok Shop
2026-06-13,Wireless Earbuds Pro,Electronics,25,88.44,Shopee
2026-06-13,Wireless Earbuds Pro,Electronics,36,86.77,Shopee
2026-06-13,Batik Shirt,Apparel,40,56.84,Shopee
2026-06-13,Slip-on Sandals,Footwear,41,36.02,Shopee
2026-06-13,Wireless Earbuds Pro,Electronics,38,89.23,Shopee
2026-06-13,Crossbody Bag,Accessories,13,68.97,Shopee
2026-06-13,Baju Melayu Set,Apparel,5,87.43,Instagram
2026-06-13,Baju Melayu Set,Apparel,33,87.1,Instagram
2026-06-13,Silk Hijab,Apparel,18,35.28,TikTok Shop
2026-06-13,Baju Melayu Set,Apparel,38,90.73,Shopee
2026-06-13,Silk Hijab,Apparel,30,36.05,Shopee
2026-06-13,Baju Melayu Set,Apparel,10,91.14,Shopee
2026-06-13,Crossbody Bag,Accessories,41,70.58,Shopee
2026-06-14,Slip-on Sandals,Footwear,36,34.29,TikTok Shop
2026-06-14,Canvas Sneakers,Footwear,15,51.28,TikTok Shop
2026-06-14,Tote Bag,Accessories,33,28.3,Shopee
2026-06-14,Tote Bag,Accessories,26,27.96,TikTok Shop
2026-06-14,Casual Kurung,Apparel,43,74.16,Shopee
2026-06-14,Canvas Sneakers,Footwear,14,51.25,Shopee
2026-06-14,Crossbody Bag,Accessories,31,72.48,TikTok Shop
2026-06-14,Wireless Earbuds Pro,Electronics,8,89.84,Shopee
2026-06-14,Slip-on Sandals,Footwear,42,35.57,Shopee
2026-06-14,Crossbody Bag,Accessories,3,70.91,Shopee
2026-06-14,Canvas Sneakers,Footwear,8,48.43,TikTok Shop
2026-06-14,Tote Bag,Accessories,19,27.62,Instagram
2026-06-14,Tote Bag,Accessories,33,31.51,Shopee
2026-06-14,Slip-on Sandals,Footwear,3,33.98,TikTok Shop
2026-06-14,Wireless Earbuds Pro,Electronics,21,89.07,Shopee
2026-06-14,Printed Blouse,Apparel,35,32.17,Shopee
2026-06-14,Wireless Earbuds Pro,Electronics,14,89.85,Shopee
2026-06-14,Casual Kurung,Apparel,28,76.68,Instagram
2026-06-14,Casual Kurung,Apparel,45,76.89,TikTok Shop
2026-06-14,Heeled Wedges,Footwear,5,69.23,Instagram
2026-06-14,Baju Melayu Set,Apparel,30,90.08,Shopee
2026-06-14,Silk Hijab,Apparel,5,32.77,Shopee
2026-06-14,Batik Shirt,Apparel,5,55.37,TikTok Shop
2026-06-14,Casual Kurung,Apparel,27,74.44,Shopee
2026-06-14,Wireless Earbuds Pro,Electronics,28,88.08,TikTok Shop
2026-06-14,Heeled Wedges,Footwear,8,68.17,Instagram
2026-06-14,Wireless Earbuds Pro,Electronics,40,86.82,Instagram
2026-06-14,Crossbody Bag,Accessories,45,71.74,Shopee
2026-06-14,Canvas Sneakers,Footwear,7,47.95,TikTok Shop
2026-06-15,Crossbody Bag,Accessories,19,71.33,Shopee
2026-06-15,Slip-on Sandals,Footwear,26,36.61,TikTok Shop
2026-06-15,Silk Hijab,Apparel,11,35.17,TikTok Shop
2026-06-15,Baju Melayu Set,Apparel,26,90.48,Instagram
2026-06-15,Tote Bag,Accessories,41,28.22,Shopee
2026-06-15,Wireless Earbuds Pro,Electronics,42,88.37,Instagram
2026-06-15,Silk Hijab,Apparel,36,33.21,TikTok Shop
2026-06-15,Silk Hijab,Apparel,37,35.48,Shopee
2026-06-15,Tote Bag,Accessories,6,29.02,TikTok Shop
2026-06-15,Canvas Sneakers,Footwear,27,51.03,Shopee
2026-06-15,Tote Bag,Accessories,11,28.42,Shopee
2026-06-15,Crossbody Bag,Accessories,13,68.07,Shopee
2026-06-15,Wireless Earbuds Pro,Electronics,4,90.76,TikTok Shop
2026-06-15,Tote Bag,Accessories,42,30.25,TikTok Shop
2026-06-15,Batik Shirt,Apparel,5,53.75,Instagram
2026-06-15,Casual Kurung,Apparel,38,74.94,Instagram
2026-06-15,Canvas Sneakers,Footwear,9,49.86,Shopee
2026-06-15,Casual Kurung,Apparel,19,75.6,Shopee
2026-06-15,Casual Kurung,Apparel,32,74.75,Shopee
2026-06-15,Crossbody Bag,Accessories,20,70.97,Instagram
2026-06-15,Baju Melayu Set,Apparel,37,88.32,TikTok Shop
2026-06-15,Canvas Sneakers,Footwear,11,46.52,TikTok Shop
2026-06-15,Casual Kurung,Apparel,42,74.68,Shopee
2026-06-15,Canvas Sneakers,Footwear,44,50.16,Shopee
2026-06-15,Slip-on Sandals,Footwear,29,34.29,TikTok Shop
2026-06-15,Batik Shirt,Apparel,36,53.04,TikTok Shop
2026-06-15,Wireless Earbuds Pro,Electronics,6,90.71,TikTok Shop
2026-06-15,Baju Melayu Set,Apparel,13,87.82,TikTok Shop
2026-06-15,Wireless Earbuds Pro,Electronics,5,90.96,Shopee
2026-06-16,Crossbody Bag,Accessories,26,71.35,TikTok Shop
2026-06-16,Casual Kurung,Apparel,36,73.8,Shopee
2026-06-16,Tote Bag,Accessories,42,31.38,TikTok Shop
2026-06-16,Canvas Sneakers,Footwear,15,50.96,TikTok Shop
2026-06-16,Crossbody Bag,Accessories,19,68.17,Instagram
2026-06-16,Tote Bag,Accessories,6,29.48,TikTok Shop
2026-06-16,Tote Bag,Accessories,43,28.69,Shopee
2026-06-16,Crossbody Bag,Accessories,11,71.29,Instagram
2026-06-16,Baju Melayu Set,Apparel,11,87.4,TikTok Shop
2026-06-16,Crossbody Bag,Accessories,10,71.18,Instagram
2026-06-16,Slip-on Sandals,Footwear,3,33.59,Shopee
2026-06-16,Slip-on Sandals,Footwear,5,33.82,Shopee
2026-06-16,Casual Kurung,Apparel,43,73.53,Shopee
2026-06-16,Canvas Sneakers,Footwear,31,51.09,TikTok Shop
2026-06-16,Silk Hijab,Apparel,42,34.12,Shopee
2026-06-16,Tote Bag,Accessories,18,31.67,Instagram
2026-06-16,Batik Shirt,Apparel,35,55.35,TikTok Shop
2026-06-16,Heeled Wedges,Footwear,25,67.33,Instagram
2026-06-16,Wireless Earbuds Pro,Electronics,34,87.76,Shopee
2026-06-16,Casual Kurung,Apparel,26,74.26,TikTok Shop
2026-06-17,Slip-on Sandals,Footwear,39,32.53,TikTok Shop
2026-06-17,Baju Melayu Set,Apparel,11,87.65,TikTok Shop
2026-06-17,Tote Bag,Accessories,18,28.56,Instagram
2026-06-17,Baju Melayu Set,Apparel,24,89.51,Shopee
2026-06-17,Printed Blouse,Apparel,15,31.57,Instagram
2026-06-17,Canvas Sneakers,Footwear,8,48.91,Instagram
2026-06-17,Slip-on Sandals,Footwear,14,35.45,TikTok Shop
2026-06-17,Wireless Earbuds Pro,Electronics,2,87.72,TikTok Shop
2026-06-17,Baju Melayu Set,Apparel,38,87.31,TikTok Shop
2026-06-17,Wireless Earbuds Pro,Electronics,3,90.95,TikTok Shop
