Date,Product Name,Category,Quantity,Price,Platform
2025-11-04,Printed Blouse,Apparel,14,39.23,Instagram
2025-11-04,Batik Shirt,Apparel,21,51.61,TikTok Shop
2025-11-04,Casual Kurung,Apparel,20,73.52,Instagram
2025-11-04,Slip-on Sandals,Footwear,33,30.6,Instagram
2025-11-04,Tote Bag,Accessories,3,30.78,TikTok Shop
2025-11-04,Crossbody Bag,Accessories,16,75.54,Shopee
2025-11-04,Batik Shirt,Apparel,29,49.13,Instagram
2025-11-04,Heeled Wedges,Footwear,30,55.55,Shopee
2025-11-05,Slip-on Sandals,Footwear,23,35.47,Shopee
2025-11-05,Heeled Wedges,Footwear,18,67.96,Shopee
2025-11-05,Crossbody Bag,Accessories,27,79.78,TikTok Shop
2025-11-05,Slip-on Sandals,Footwear,35,30.04,TikTok Shop
2025-11-05,Slip-on Sandals,Footwear,46,35.02,TikTok Shop
2025-11-05,Printed Blouse,Apparel,35,35.32,TikTok Shop
2025-11-05,Canvas Sneakers,Footwear,14,43.3,Shopee
2025-11-05,Printed Blouse,Apparel,22,35.28,Shopee
2025-11-05,Tote Bag,Accessories,54,30.2,TikTok Shop
2025-11-05,Batik Shirt,Apparel,51,51.44,TikTok Shop
2025-11-06,Baju Melayu Set,Apparel,25,102.68,TikTok Shop
2025-11-06,Slip-on Sandals,Footwear,30,31.85,Instagram
2025-11-06,Batik Shirt,Apparel,19,55.33,TikTok Shop
2025-11-06,Heeled Wedges,Footwear,12,63.23,Instagram
2025-11-06,Printed Blouse,Apparel,13,35.02,Shopee
2025-11-06,Slip-on Sandals,Footwear,30,32.91,Shopee
2025-11-06,Baju Melayu Set,Apparel,31,90.36,Instagram
2025-11-06,Silk Hijab,Apparel,12,30.43,Shopee
2025-11-06,Casual Kurung,Apparel,34,65.48,Instagram
2025-11-06,Silk Hijab,Apparel,16,33.82,TikTok Shop
2025-11-07,Slip-on Sandals,Footwear,13,30.23,TikTok Shop
2025-11-07,Silk Hijab,Apparel,32,32.34,TikTok Shop
2025-11-07,Silk Hijab,Apparel,30,28.88,TikTok Shop
2025-11-07,Batik Shirt,Apparel,6,51.76,Shopee
2025-11-07,Slip-on Sandals,Footwear,9,33.37,Shopee
2025-11-07,Silk Hijab,Apparel,23,30.61,Shopee
2025-11-07,Crossbody Bag,Accessories,10,66.92,TikTok Shop
2025-11-07,Tote Bag,Accessories,20,36.34,TikTok Shop
2025-11-07,Silk Hijab,Apparel,5,34.18,Shopee
2025-11-07,Slip-on Sandals,Footwear,43,32.25,TikTok Shop
2025-11-07,Canvas Sneakers,Footwear,31,50.28,Shopee
2025-11-07,Batik Shirt,Apparel,47,48.49,Shopee
2025-11-07,Silk Hijab,Apparel,7,31.89,Shopee
2025-11-07,Printed Blouse,Apparel,21,34.48,TikTok Shop
2025-11-07,Slip-on Sandals,Footwear,30,37.04,Shopee
2025-11-08,Canvas Sneakers,Footwear,11,47.41,Shopee
2025-11-08,Slip-on Sandals,Footwear,4,39.77,Shopee
2025-11-08,Batik Shirt,Apparel,50,54.12,Shopee
2025-11-08,Baju Melayu Set,Apparel,34,102.72,Shopee
2025-11-08,Canvas Sneakers,Footwear,48,50.67,Shopee
2025-11-08,Printed Blouse,Apparel,70,32.59,Shopee
2025-11-08,Canvas Sneakers,Footwear,100,43.89,TikTok Shop
2025-11-08,Batik Shirt,Apparel,36,54.8,Shopee
2025-11-08,Tote Bag,Accessories,57,30.15,Shopee
2025-11-09,Printed Blouse,Apparel,13,37.12,Shopee
2025-11-09,Canvas Sneakers,Footwear,33,55.01,Shopee
2025-11-09,Canvas Sneakers,Footwear,13,46.15,TikTok Shop
2025-11-09,Crossbody Bag,Accessories,36,74.35,Shopee
2025-11-09,Canvas Sneakers,Footwear,85,43.79,TikTok Shop
2025-11-09,Crossbody Bag,Accessories,31,60.36,Shopee
2025-11-09,Slip-on Sandals,Footwear,24,40.24,TikTok Shop
2025-11-09,Casual Kurung,Apparel,39,78.21,Shopee
2025-11-09,Printed Blouse,Apparel,35,32.97,TikTok Shop
2025-11-09,Baju Melayu Set,Apparel,45,85.14,Shopee
2025-11-09,Baju Melayu Set,Apparel,61,89.64,Shopee
2025-11-09,Printed Blouse,Apparel,80,33.88,TikTok Shop
2025-11-09,Baju Melayu Set,Apparel,27,84.51,Shopee
2025-11-09,Printed Blouse,Apparel,32,30.61,Shopee
2025-11-09,Tote Bag,Accessories,26,30.72,TikTok Shop
2025-11-10,Heeled Wedges,Footwear,25,60.7,Shopee
2025-11-10,Heeled Wedges,Footwear,31,71.36,Shopee
2025-11-10,Heeled Wedges,Footwear,24,61.89,TikTok Shop
2025-11-10,Crossbody Bag,Accessories,53,72.2,TikTok Shop
2025-11-10,Printed Blouse,Apparel,45,31.96,Shopee
2025-11-10,Baju Melayu Set,Apparel,17,83.79,TikTok Shop
2025-11-10,Slip-on Sandals,Footwear,31,38.61,TikTok Shop
2025-11-10,Crossbody Bag,Accessories,52,62.56,TikTok Shop
2025-11-10,Silk Hijab,Apparel,41,26.51,Shopee
2025-11-10,Tote Bag,Accessories,24,27.45,Shopee
2025-11-10,Casual Kurung,Apparel,31,70.25,Shopee
2025-11-10,Silk Hijab,Apparel,15,33.59,TikTok Shop
2025-11-10,Heeled Wedges,Footwear,59,61.14,TikTok Shop
2025-11-10,Heeled Wedges,Footwear,70,59.97,TikTok Shop
2025-11-10,Casual Kurung,Apparel,31,64.82,Instagram
2025-11-10,Tote Bag,Accessories,10,32.68,TikTok Shop
2025-11-11,Slip-on Sandals,Footwear,27,39.52,Shopee
2025-11-11,Tote Bag,Accessories,16,33.83,Shopee
2025-11-11,Crossbody Bag,Accessories,10,68.86,TikTok Shop
2025-11-11,Casual Kurung,Apparel,17,82.58,TikTok Shop
2025-11-11,Baju Melayu Set,Apparel,30,80.6,Shopee
2025-11-11,Casual Kurung,Apparel,14,64.41,Instagram
2025-11-11,Silk Hijab,Apparel,49,27.26,Shopee
2025-11-11,Heeled Wedges,Footwear,43,74.67,Shopee
2025-11-11,Silk Hijab,Apparel,31,34.17,Shopee
2025-11-11,Canvas Sneakers,Footwear,23,53.1,TikTok Shop
2025-11-11,Heeled Wedges,Footwear,48,65.45,TikTok Shop
2025-11-11,Batik Shirt,Apparel,35,58.04,Shopee
2025-11-11,Batik Shirt,Apparel,31,62.16,Shopee
2025-11-11,Silk Hijab,Apparel,13,30.35,Shopee
2025-11-11,Silk Hijab,Apparel,17,28.9,Shopee
2025-11-11,Slip-on Sandals,Footwear,47,37.57,Shopee
2025-11-11,Silk Hijab,Apparel,29,32.45,TikTok Shop
2025-11-11,Silk Hijab,Apparel,85,26.4,TikTok Shop
2025-11-11,Canvas Sneakers,Footwear,16,51.56,TikTok Shop
2025-11-11,Slip-on Sandals,Footwear,12,36.51,Shopee
2025-11-12,Batik Shirt,Apparel,54,54.33,Shopee
2025-11-12,Tote Bag,Accessories,14,33.54,Shopee
2025-11-12,Heeled Wedges,Footwear,26,62.37,Shopee
2025-11-12,Canvas Sneakers,Footwear,47,46.28,Instagram
2025-11-12,Casual Kurung,Apparel,33,64.92,Instagram
2025-11-12,Baju Melayu Set,Apparel,48,86.77,Shopee
2025-11-12,Crossbody Bag,Accessories,38,77.43,Shopee
2025-11-12,Casual Kurung,Apparel,5,65.6,Instagram
2025-11-12,Crossbody Bag,Accessories,52,68.37,Instagram
2025-11-12,Printed Blouse,Apparel,42,38.0,Instagram
2025-11-12,Baju Melayu Set,Apparel,55,92.46,TikTok Shop
2025-11-12,Printed Blouse,Apparel,48,35.96,TikTok Shop
2025-11-12,Slip-on Sandals,Footwear,47,30.47,Instagram
2025-11-12,Tote Bag,Accessories,44,31.37,Shopee
2025-11-13,Baju Melayu Set,Apparel,41,78.63,Shopee
2025-11-13,Batik Shirt,Apparel,7,50.89,Shopee
2025-11-13,Baju Melayu Set,Apparel,53,79.34,TikTok Shop
2025-11-13,Slip-on Sandals,Footwear,19,36.05,TikTok Shop
2025-11-13,Baju Melayu Set,Apparel,23,86.62,TikTok Shop
2025-11-13,Printed Blouse,Apparel,35,38.96,TikTok Shop
2025-11-13,Heeled Wedges,Footwear,41,68.93,TikTok Shop
2025-11-13,Crossbody Bag,Accessories,12,63.06,TikTok Shop
2025-11-13,Canvas Sneakers,Footwear,17,53.47,Shopee
2025-11-13,Printed Blouse,Apparel,24,34.41,TikTok Shop
2025-11-13,Printed Blouse,Apparel,44,30.47,TikTok Shop
2025-11-13,Casual Kurung,Apparel,43,72.16,TikTok Shop
2025-11-13,Tote Bag,Accessories,13,33.05,Shopee
2025-11-14,Baju Melayu Set,Apparel,29,90.01,TikTok Shop
2025-11-14,Casual Kurung,Apparel,38,84.09,TikTok Shop
2025-11-14,Canvas Sneakers,Footwear,45,46.75,Shopee
2025-11-14,Heeled Wedges,Footwear,9,74.0,TikTok Shop
2025-11-14,Canvas Sneakers,Footwear,19,56.91,TikTok Shop
2025-11-14,Crossbody Bag,Accessories,19,59.78,Shopee
2025-11-14,Casual Kurung,Apparel,8,81.99,TikTok Shop
2025-11-14,Heeled Wedges,Footwear,7,73.9,Shopee
2025-11-14,Crossbody Bag,Accessories,12,69.42,TikTok Shop
2025-11-14,Casual Kurung,Apparel,44,77.63,TikTok Shop
2025-11-14,Batik Shirt,Apparel,1,59.54,Shopee
2025-11-14,Baju Melayu Set,Apparel,43,79.92,Shopee
2025-11-14,Canvas Sneakers,Footwear,26,53.74,TikTok Shop
2025-11-15,Heeled Wedges,Footwear,47,62.58,Shopee
2025-11-15,Tote Bag,Accessories,18,28.14,Shopee
2025-11-15,Canvas Sneakers,Footwear,21,51.98,TikTok Shop
2025-11-15,Tote Bag,Accessories,20,35.58,TikTok Shop
2025-11-15,Heeled Wedges,Footwear,18,65.88,Shopee
2025-11-15,Heeled Wedges,Footwear,9,67.62,Shopee
2025-11-15,Canvas Sneakers,Footwear,41,47.76,Shopee
2025-11-15,Casual Kurung,Apparel,2,84.55,Shopee
2025-11-15,Heeled Wedges,Footwear,30,69.37,Shopee
2025-11-15,Canvas Sneakers,Footwear,32,49.14,Shopee
2025-11-15,Batik Shirt,Apparel,4,59.41,Shopee
2025-11-15,Canvas Sneakers,Footwear,4,55.38,TikTok Shop
2025-11-16,Canvas Sneakers,Footwear,17,52.03,Shopee
2025-11-16,Crossbody Bag,Accessories,33,73.21,Instagram
2025-11-16,Heeled Wedges,Footwear,14,61.38,Shopee
2025-11-16,Batik Shirt,Apparel,5,62.11,Instagram
2025-11-16,Heeled Wedges,Footwear,41,62.89,Shopee
2025-11-16,Heeled Wedges,Footwear,8,72.41,Shopee
2025-11-16,Tote Bag,Accessories,10,30.59,Shopee
2025-11-16,Heeled Wedges,Footwear,9,73.24,TikTok Shop
2025-11-16,Tote Bag,Accessories,19,27.37,Shopee
2025-11-16,Tote Bag,Accessories,44,32.72,TikTok Shop
2025-11-16,Baju Melayu Set,Apparel,3,97.95,Shopee
2025-11-16,Printed Blouse,Apparel,5,37.89,TikTok Shop
2025-11-16,Batik Shirt,Apparel,30,58.32,Shopee
2025-11-16,Baju Melayu Set,Apparel,28,95.34,TikTok Shop
2025-11-16,Batik Shirt,Apparel,11,53.01,Shopee
2025-11-16,Printed Blouse,Apparel,19,31.65,Shopee
2025-11-16,Batik Shirt,Apparel,23,55.9,Instagram
2025-11-17,Canvas Sneakers,Footwear,9,52.07,Shopee
2025-11-17,Crossbody Bag,Accessories,15,73.29,Shopee
2025-11-17,Tote Bag,Accessories,25,34.27,Shopee
2025-11-17,Batik Shirt,Apparel,32,49.95,Instagram
2025-11-17,Baju Melayu Set,Apparel,35,95.72,Shopee
2025-11-17,Slip-on Sandals,Footwear,51,33.02,TikTok Shop
2025-11-17,Baju Melayu Set,Apparel,2,102.95,TikTok Shop
2025-11-17,Crossbody Bag,Accessories,40,60.6,Shopee
2025-11-17,Silk Hijab,Apparel,17,33.36,Shopee
2025-11-17,Baju Melayu Set,Apparel,50,85.27,TikTok Shop
2025-11-17,Crossbody Bag,Accessories,25,61.26,Shopee
2025-11-17,Printed Blouse,Apparel,29,30.3,Shopee
2025-11-17,Silk Hijab,Apparel,24,30.08,Shopee
2025-11-17,Silk Hijab,Apparel,32,29.3,Shopee
2025-11-17,Slip-on Sandals,Footwear,42,34.98,Shopee
2025-11-18,Tote Bag,Accessories,43,28.3,TikTok Shop
2025-11-18,Tote Bag,Accessories,33,35.67,TikTok Shop
2025-11-18,Slip-on Sandals,Footwear,2,39.89,Shopee
2025-11-18,Canvas Sneakers,Footwear,12,53.99,Shopee
2025-11-18,Batik Shirt,Apparel,19,49.45,Shopee
2025-11-18,Tote Bag,Accessories,12,32.96,Shopee
2025-11-18,Casual Kurung,Apparel,8,83.03,TikTok Shop
2025-11-18,Batik Shirt,Apparel,35,49.74,Shopee
2025-11-18,Silk Hijab,Apparel,15,27.79,Instagram
2025-11-18,Silk Hijab,Apparel,45,30.25,TikTok Shop
2025-11-18,Casual Kurung,Apparel,44,68.76,Shopee
2025-11-18,Crossbody Bag,Accessories,29,78.73,Shopee
2025-11-18,Printed Blouse,Apparel,27,39.68,TikTok Shop
2025-11-18,Heeled Wedges,Footwear,8,73.83,Instagram
2025-11-18,Batik Shirt,Apparel,22,59.3,Instagram
2025-11-18,Silk Hijab,Apparel,33,28.19,Shopee
2025-11-18,Crossbody Bag,Accessories,27,64.44,Instagram
2025-11-18,Crossbody Bag,Accessories,24,63.77,TikTok Shop
2025-11-19,Heeled Wedges,Footwear,37,65.75,Instagram
2025-11-19,Silk Hijab,Apparel,9,32.74,Instagram
2025-11-19,Batik Shirt,Apparel,25,53.56,Shopee
2025-11-19,Heeled Wedges,Footwear,23,72.68,Instagram
2025-11-19,Printed Blouse,Apparel,7,37.84,Shopee
2025-11-19,Heeled Wedges,Footwear,35,58.31,Shopee
2025-11-19,Printed Blouse,Apparel,1,37.63,Shopee
2025-11-19,Batik Shirt,Apparel,24,48.73,Shopee
2025-11-19,Slip-on Sandals,Footwear,17,30.45,TikTok Shop
2025-11-19,Casual Kurung,Apparel,24,71.29,Shopee
2025-11-20,Silk Hijab,Apparel,15,32.55,Shopee
2025-11-20,Tote Bag,Accessories,17,34.24,Shopee
2025-11-20,Crossbody Bag,Accessories,22,74.76,Shopee
2025-11-20,Baju Melayu Set,Apparel,18,99.89,TikTok Shop
2025-11-20,Heeled Wedges,Footwear,15,65.66,Shopee
2025-11-20,Tote Bag,Accessories,8,33.9,Shopee
2025-11-20,Heeled Wedges,Footwear,28,67.22,Shopee
2025-11-20,Slip-on Sandals,Footwear,31,38.01,Shopee
2025-11-21,Printed Blouse,Apparel,34,35.98,Instagram
2025-11-21,Slip-on Sandals,Footwear,11,30.62,Shopee
2025-11-21,Printed Blouse,Apparel,18,34.95,Shopee
2025-11-21,Silk Hijab,Apparel,25,32.36,TikTok Shop
2025-11-21,Baju Melayu Set,Apparel,16,84.13,TikTok Shop
2025-11-21,Silk Hijab,Apparel,12,28.23,Shopee
2025-11-21,Heeled Wedges,Footwear,12,70.05,Shopee
2025-11-21,Silk Hijab,Apparel,29,28.23,Shopee
2025-11-21,Crossbody Bag,Accessories,22,74.35,Instagram
2025-11-21,Printed Blouse,Apparel,40,37.23,TikTok Shop
2025-11-21,Slip-on Sandals,Footwear,10,39.88,Instagram
2025-11-22,Heeled Wedges,Footwear,15,68.57,Shopee
2025-11-22,Slip-on Sandals,Footwear,9,37.0,Instagram
2025-11-22,Heeled Wedges,Footwear,18,71.4,Shopee
2025-11-22,Canvas Sneakers,Footwear,33,47.24,Shopee
2025-11-22,Silk Hijab,Apparel,9,32.99,TikTok Shop
2025-11-22,Tote Bag,Accessories,51,30.05,TikTok Shop
2025-11-22,Crossbody Bag,Accessories,21,76.78,TikTok Shop
2025-11-22,Batik Shirt,Apparel,5,61.96,TikTok Shop
2025-11-22,Slip-on Sandals,Footwear,15,32.36,Shopee
2025-11-22,Batik Shirt,Apparel,9,62.76,Instagram
2025-11-22,Printed Blouse,Apparel,53,30.86,TikTok Shop
2025-11-22,Casual Kurung,Apparel,35,75.77,Shopee
2025-11-23,Casual Kurung,Apparel,29,85.1,Shopee
2025-11-23,Silk Hijab,Apparel,35,29.43,Instagram
2025-11-23,Heeled Wedges,Footwear,26,64.2,Shopee
2025-11-23,Crossbody Bag,Accessories,42,75.61,TikTok Shop
2025-11-23,Casual Kurung,Apparel,19,66.09,TikTok Shop
2025-11-23,Crossbody Bag,Accessories,6,77.78,Shopee
2025-11-23,Silk Hijab,Apparel,17,34.13,Shopee
2025-11-23,Crossbody Bag,Accessories,17,65.02,Instagram
2025-11-23,Batik Shirt,Apparel,10,58.82,Shopee
2025-11-23,Silk Hijab,Apparel,35,30.46,Shopee
2025-11-23,Slip-on Sandals,Footwear,24,32.48,TikTok Shop
2025-11-24,Batik Shirt,Apparel,12,55.16,Shopee
2025-11-24,Heeled Wedges,Footwear,15,65.04,Shopee
2025-11-24,Baju Melayu Set,Apparel,21,102.56,Shopee
2025-11-24,Tote Bag,Accessories,28,34.16,Shopee
2025-11-24,Silk Hijab,Apparel,8,28.77,Shopee
2025-11-24,Heeled Wedges,Footwear,18,57.81,TikTok Shop
2025-11-24,Crossbody Bag,Accessories,14,74.15,TikTok Shop
2025-11-24,Casual Kurung,Apparel,25,73.55,Shopee
2025-11-24,Printed Blouse,Apparel,30,32.61,Instagram
2025-11-24,Heeled Wedges,Footwear,8,66.76,Shopee
2025-11-24,Heeled Wedges,Footwear,4,68.3,TikTok Shop
2025-11-24,Canvas Sneakers,Footwear,19,48.07,Shopee
2025-11-24,Slip-on Sandals,Footwear,21,32.89,Shopee
2025-11-24,Casual Kurung,Apparel,33,74.75,Shopee
2025-11-24,Canvas Sneakers,Footwear,23,52.35,Shopee
2025-11-24,Crossbody Bag,Accessories,11,76.48,TikTok Shop
2025-11-24,Tote Bag,Accessories,7,35.86,Shopee
2025-11-24,Canvas Sneakers,Footwear,26,42.68,TikTok Shop
2025-11-24,Heeled Wedges,Footwear,8,56.17,Shopee
2025-11-25,Casual Kurung,Apparel,38,74.78,Shopee
2025-11-25,Crossbody Bag,Accessories,15,70.79,Shopee
2025-11-25,Canvas Sneakers,Footwear,21,55.49,Shopee
2025-11-25,Printed Blouse,Apparel,4,38.8,Shopee
2025-11-25,Baju Melayu Set,Apparel,38,97.11,Shopee
2025-11-25,Silk Hijab,Apparel,35,31.11,TikTok Shop
2025-11-25,Baju Melayu Set,Apparel,42,80.57,TikTok Shop
2025-11-25,Canvas Sneakers,Footwear,19,45.44,Shopee
2025-11-25,Crossbody Bag,Accessories,28,62.55,Shopee
2025-11-25,Slip-on Sandals,Footwear,31,39.54,Shopee
2025-11-25,Heeled Wedges,Footwear,22,71.92,Shopee
2025-11-25,Canvas Sneakers,Footwear,54,42.95,TikTok Shop
2025-11-25,Batik Shirt,Apparel,46,49.79,Shopee
2025-11-25,Casual Kurung,Apparel,22,83.49,TikTok Shop
2025-11-26,Casual Kurung,Apparel,28,69.34,TikTok Shop
2025-11-26,Baju Melayu Set,Apparel,37,100.46,Shopee
2025-11-26,Silk Hijab,Apparel,33,33.75,Shopee
2025-11-26,Canvas Sneakers,Footwear,19,49.28,Shopee
2025-11-26,Tote Bag,Accessories,39,30.08,Shopee
2025-11-26,Heeled Wedges,Footwear,16,68.34,TikTok Shop
2025-11-26,Canvas Sneakers,Footwear,30,56.33,Shopee
2025-11-26,Casual Kurung,Apparel,37,70.74,Shopee
2025-11-26,Silk Hijab,Apparel,25,28.83,Instagram
2025-11-26,Slip-on Sandals,Footwear,24,34.4,Shopee
2025-11-26,Tote Bag,Accessories,30,33.41,Shopee
2025-11-26,Tote Bag,Accessories,46,34.64,TikTok Shop
2025-11-26,Printed Blouse,Apparel,5,39.68,Instagram
2025-11-26,Tote Bag,Accessories,12,29.25,Shopee
2025-11-26,Slip-on Sandals,Footwear,9,35.66,Shopee
2025-11-26,Slip-on Sandals,Footwear,50,33.76,TikTok Shop
2025-11-27,Crossbody Bag,Accessories,8,69.5,Shopee
2025-11-27,Batik Shirt,Apparel,43,57.32,TikTok Shop
2025-11-27,Silk Hijab,Apparel,16,29.01,Shopee
2025-11-27,Tote Bag,Accessories,38,34.26,TikTok Shop
2025-11-27,Heeled Wedges,Footwear,23,74.17,Instagram
2025-11-27,Casual Kurung,Apparel,18,64.69,Shopee
2025-11-27,Batik Shirt,Apparel,7,53.58,TikTok Shop
2025-11-27,Printed Blouse,Apparel,36,37.44,Instagram
2025-11-27,Batik Shirt,Apparel,8,58.57,Shopee
2025-11-27,Crossbody Bag,Accessories,33,73.41,Shopee
2025-11-28,Canvas Sneakers,Footwear,28,49.66,TikTok Shop
2025-11-28,Casual Kurung,Apparel,13,71.71,Shopee
2025-11-28,Slip-on Sandals,Footwear,13,39.88,Shopee
2025-11-28,Crossbody Bag,Accessories,11,77.71,TikTok Shop
2025-11-28,Crossbody Bag,Accessories,36,69.3,Shopee
2025-11-28,Baju Melayu Set,Apparel,52,82.49,TikTok Shop
2025-11-28,Casual Kurung,Apparel,60,71.42,TikTok Shop
2025-11-28,Canvas Sneakers,Footwear,36,51.97,TikTok Shop
2025-11-28,Canvas Sneakers,Footwear,36,44.58,Shopee
2025-11-28,Crossbody Bag,Accessories,17,77.88,Shopee
2025-11-28,Crossbody Bag,Accessories,4,78.23,TikTok Shop
2025-11-28,Baju Melayu Set,Apparel,10,93.92,Shopee
2025-11-28,Baju Melayu Set,Apparel,64,76.9,TikTok Shop
2025-11-28,Slip-on Sandals,Footwear,24,31.71,Instagram
2025-11-28,Batik Shirt,Apparel,29,47.3,Shopee
2025-11-28,Casual Kurung,Apparel,47,67.53,Shopee
2025-11-29,Tote Bag,Accessories,57,27.7,TikTok Shop
2025-11-29,Batik Shirt,Apparel,32,57.2,TikTok Shop
2025-11-29,Silk Hijab,Apparel,35,33.83,TikTok Shop
2025-11-29,Crossbody Bag,Accessories,30,76.19,Instagram
2025-11-29,Tote Bag,Accessories,24,28.25,Shopee
2025-11-29,Baju Melayu Set,Apparel,32,87.79,Shopee
2025-11-29,Batik Shirt,Apparel,21,62.84,Shopee
2025-11-29,Printed Blouse,Apparel,24,31.99,Shopee
2025-11-29,Crossbody Bag,Accessories,33,74.82,Shopee
2025-11-29,Printed Blouse,Apparel,41,36.5,Shopee
2025-11-29,Canvas Sneakers,Footwear,12,53.0,TikTok Shop
2025-11-30,Canvas Sneakers,Footwear,37,53.08,Shopee
2025-11-30,Tote Bag,Accessories,59,27.91,TikTok Shop
2025-11-30,Printed Blouse,Apparel,14,38.85,Instagram
2025-11-30,Tote Bag,Accessories,23,35.08,TikTok Shop
2025-11-30,Crossbody Bag,Accessories,40,62.05,Instagram
2025-11-30,Canvas Sneakers,Footwear,6,54.22,TikTok Shop
2025-11-30,Canvas Sneakers,Footwear,24,54.84,Shopee
2025-11-30,Crossbody Bag,Accessories,50,67.14,Instagram
2025-11-30,Baju Melayu Set,Apparel,54,89.11,Instagram
2025-11-30,Casual Kurung,Apparel,32,80.24,Instagram
2025-11-30,Casual Kurung,Apparel,54,67.09,Instagram
2025-11-30,Batik Shirt,Apparel,9,57.65,Shopee
2025-12-01,Crossbody Bag,Accessories,23,70.63,Instagram
2025-12-01,Heeled Wedges,Footwear,28,62.1,Shopee
2025-12-01,Crossbody Bag,Accessories,14,62.49,Instagram
2025-12-01,Baju Melayu Set,Apparel,34,91.29,Shopee
2025-12-01,Silk Hijab,Apparel,16,34.38,TikTok Shop
2025-12-01,Batik Shirt,Apparel,20,56.48,TikTok Shop
2025-12-01,Slip-on Sandals,Footwear,16,39.59,TikTok Shop
2025-12-01,Printed Blouse,Apparel,27,33.67,Shopee
2025-12-01,Silk Hijab,Apparel,49,26.67,Shopee
2025-12-01,Baju Melayu Set,Apparel,36,84.56,TikTok Shop
2025-12-01,Tote Bag,Accessories,37,31.22,TikTok Shop
2025-12-02,Crossbody Bag,Accessories,6,69.28,Shopee
2025-12-02,Batik Shirt,Apparel,24,59.73,Shopee
2025-12-02,Slip-on Sandals,Footwear,25,34.23,TikTok Shop
2025-12-02,Crossbody Bag,Accessories,27,67.35,Shopee
2025-12-02,Tote Bag,Accessories,41,28.38,Shopee
2025-12-02,Heeled Wedges,Footwear,25,57.04,TikTok Shop
2025-12-02,Printed Blouse,Apparel,22,37.63,TikTok Shop
2025-12-02,Silk Hijab,Apparel,23,33.6,TikTok Shop
2025-12-02,Printed Blouse,Apparel,36,33.08,TikTok Shop
2025-12-02,Batik Shirt,Apparel,28,60.57,Shopee
2025-12-02,Heeled Wedges,Footwear,36,59.94,TikTok Shop
2025-12-03,Casual Kurung,Apparel,24,75.53,Shopee
2025-12-03,Casual Kurung,Apparel,27,67.98,TikTok Shop
2025-12-03,Batik Shirt,Apparel,12,48.97,Shopee
2025-12-03,Printed Blouse,Apparel,8,33.0,Instagram
2025-12-03,Batik Shirt,Apparel,48,47.21,TikTok Shop
2025-12-03,Crossbody Bag,Accessories,42,62.04,Instagram
2025-12-03,Tote Bag,Accessories,24,32.69,Instagram
2025-12-03,Heeled Wedges,Footwear,8,64.23,TikTok Shop
2025-12-03,Printed Blouse,Apparel,24,36.55,Shopee
2025-12-03,Heeled Wedges,Footwear,3,61.06,TikTok Shop
2025-12-03,Batik Shirt,Apparel,38,46.92,Shopee
2025-12-03,Heeled Wedges,Footwear,15,61.03,TikTok Shop
2025-12-03,Crossbody Bag,Accessories,5,78.74,Shopee
2025-12-03,Batik Shirt,Apparel,10,55.72,Shopee
2025-12-04,Tote Bag,Accessories,17,31.59,TikTok Shop
2025-12-04,Silk Hijab,Apparel,14,30.75,Shopee
2025-12-04,Baju Melayu Set,Apparel,24,83.89,Instagram
2025-12-04,Printed Blouse,Apparel,8,31.68,TikTok Shop
2025-12-04,Printed Blouse,Apparel,5,40.07,TikTok Shop
2025-12-04,Heeled Wedges,Footwear,14,70.84,TikTok Shop
2025-12-04,Crossbody Bag,Accessories,37,61.54,Shopee
2025-12-04,Crossbody Bag,Accessories,3,76.9,Shopee
2025-12-04,Heeled Wedges,Footwear,8,65.93,Instagram
2025-12-04,Heeled Wedges,Footwear,6,63.15,TikTok Shop
2025-12-04,Heeled Wedges,Footwear,13,73.52,TikTok Shop
2025-12-04,Silk Hijab,Apparel,12,32.55,Shopee
2025-12-04,Silk Hijab,Apparel,19,26.52,Shopee
2025-12-04,Tote Bag,Accessories,46,31.14,TikTok Shop
2025-12-05,Tote Bag,Accessories,7,36.28,Shopee
2025-12-05,Casual Kurung,Apparel,36,74.33,Shopee
2025-12-05,Casual Kurung,Apparel,36,73.5,TikTok Shop
2025-12-05,Crossbody Bag,Accessories,17,65.17,TikTok Shop
2025-12-05,Batik Shirt,Apparel,14,48.62,TikTok Shop
2025-12-05,Tote Bag,Accessories,18,31.47,Shopee
2025-12-05,Canvas Sneakers,Footwear,9,54.5,Shopee
2025-12-05,Canvas Sneakers,Footwear,42,42.92,Instagram
2025-12-05,Batik Shirt,Apparel,25,56.9,Shopee
2025-12-05,Slip-on Sandals,Footwear,3,39.07,Shopee
2025-12-05,Printed Blouse,Apparel,22,39.77,Shopee
2025-12-05,Slip-on Sandals,Footwear,7,32.58,Shopee
2025-12-05,Tote Bag,Accessories,12,31.98,Shopee
2025-12-05,Canvas Sneakers,Footwear,5,48.19,Shopee
2025-12-05,Heeled Wedges,Footwear,13,65.68,Shopee
2025-12-05,Printed Blouse,Apparel,7,35.44,TikTok Shop
2025-12-05,Canvas Sneakers,Footwear,31,55.64,TikTok Shop
2025-12-05,Heeled Wedges,Footwear,9,60.36,Shopee
2025-12-06,Batik Shirt,Apparel,31,50.3,Shopee
2025-12-06,Silk Hijab,Apparel,7,31.56,Shopee
2025-12-06,Printed Blouse,Apparel,70,30.52,TikTok Shop
2025-12-06,Tote Bag,Accessories,52,28.99,TikTok Shop
